source,target,sign
4597,6802,1
4597,6973,1
4597,5660,1
4598,5684,1
4598,6172,1
4598,6910,1
4598,15180,1
4598,8455,1
4598,5400,1
4598,5755,1
4598,6412,1
4600,6925,1
4601,17999,1
4602,8420,1
4604,11867,1
4608,12188,1
4608,15050,-1
4609,11002,1
4609,6883,1
4609,15180,1
4609,11019,1
4609,8460,1
4609,6802,1
4609,9486,1
4609,11172,1
4610,6802,1
4611,11000,1
4611,11002,1
4611,9486,1
4612,11018,1
4617,16556,1
4617,18839,1
4617,19443,1
4619,5684,1
4619,15180,1
4619,6967,1
4622,5834,1
4622,5997,1
4622,14244,1
4622,5848,1
4627,5755,1
4628,8447,1
4628,10772,1
4628,11431,1
4628,16316,1
4629,5684,1
4629,5832,1
4630,5841,1
4630,6411,1
4631,6093,1
4631,6510,1
4631,6094,1
4636,6969,1
4637,5684,1
4637,5707,1
4637,6956,1
4639,5684,1
4639,16246,1
4639,13988,1
4639,8465,1
4640,10772,1
4641,8421,1
4642,6495,1
4643,13988,1
4644,13566,1
4645,8447,1
4645,8465,1
4647,5800,1
4647,5684,1
4647,5832,1
4647,6954,1
4648,6955,1
4651,5996,1
4651,8377,1
4651,9710,1
4651,9711,1
4651,13947,1
4652,5848,1
4654,5837,1
4655,5840,1
4656,16652,-1
4659,6802,1
4659,5755,1
4659,5848,1
4659,5756,1
4661,16316,1
4664,5839,1
4672,5683,1
4672,8447,1
4673,5847,1
4676,5684,1
4676,5848,1
4676,5756,1
4679,14434,1
4680,5659,1
4681,5834,1
4681,6802,1
4682,6797,1
4682,11694,1
4684,5684,1
4684,9784,1
4684,13821,1
4684,19197,1
4684,9486,1
4684,8399,1
4684,9786,1
4684,5755,1
4684,8467,1
4684,22673,1
4685,8454,1
4685,6802,1
4686,19443,1
4687,5751,1
4689,6455,1
4689,14423,1
4693,6802,1
4693,5755,1
4696,8447,1
4696,9486,1
4700,14873,1
4700,10932,1
4706,6894,1
4706,12188,1
4706,10701,1
4706,5755,1
4709,6894,1
4709,5839,1
4709,6973,1
4710,6928,1
4715,6934,1
4715,5835,1
4718,15180,1
4720,15180,1
4721,9711,1
4721,15180,1
4722,13409,1
4722,8352,1
4728,10772,1
4730,5684,1
4730,6894,1
4730,16619,-1
4732,13988,1
4735,6656,1
4735,23758,1
4738,11430,1
4738,12848,1
4738,11432,1
4738,5755,1
4738,13947,1
4738,6556,1
4741,6446,1
4741,5839,1
4743,6934,1
4743,5835,1
4743,5848,1
4745,6802,1
4751,5684,1
4751,6802,1
4752,6883,1
4754,8352,1
4755,11867,1
4758,8447,1
4758,10772,1
4758,6801,1
4759,16423,1
4759,9486,-1
4762,6934,1
4764,6738,1
4764,15180,1
4764,14858,1
4764,11171,1
4764,17685,1
4766,6889,1
4771,5832,1
4771,22135,1
4774,5996,1
4774,6093,1
4774,9711,1
4774,6094,1
4774,10701,1
4774,13947,1
4774,8352,1
4775,5996,1
4775,6186,1
4775,6801,1
4775,6802,1
4778,8465,1
4792,8412,1
4792,5839,1
4798,5804,1
4798,8412,1
4798,15180,1
4798,8454,1
4798,6084,1
4798,6955,1
4801,8447,1
4802,13988,1
4802,6802,1
4803,13988,1
4803,10700,1
4803,8399,1
4803,5755,1
4808,8468,1
4811,8447,1
4815,8447,1
4815,9226,1
4815,6802,1
4818,11002,1
4818,13821,1
4818,6976,1
4824,19443,1
4827,6802,1
4836,6910,-1
4836,15180,1
4836,5836,-1
4837,8447,1
4837,16316,1
4837,6802,1
4840,6894,1
4840,6961,1
4841,13988,1
4841,10700,1
4849,5684,1
4849,19752,1
4849,10700,1
4849,8465,1
4849,6973,1
4850,5832,1
4851,11002,1
4851,11430,1
4851,15180,1
4859,12189,1
4859,11310,1
4859,13988,1
4864,12189,1
4865,8352,1
4866,5400,1
4866,6556,1
4868,8455,-1
4870,10701,1
4871,12775,1
4875,15180,1
4875,13947,1
4876,13988,1
4876,10700,1
4877,8467,1
4878,5839,1
4879,5684,1
4879,9565,1
4881,5657,1
4881,6894,1
4881,13988,1
4881,10700,1
4884,9226,1
4884,14387,1
4885,22382,1
4889,6201,1
4889,17684,1
4896,6321,1
4897,6738,1
4901,6883,1
4901,13821,1
4904,11002,1
4904,16246,1
4905,6910,-1
4908,9486,1
4909,5707,1
4912,8422,1
4915,8399,1
4916,16617,1
4918,8454,1
4918,11432,1
4919,23970,1
4920,16652,1
4927,5997,1
4932,5996,1
4932,11497,1
4937,18092,1
4943,15180,1
4946,5836,-1
4949,8421,1
4954,13947,1
4954,12775,1
4955,6920,1
4955,6961,1
4956,6883,1
4956,19351,1
4956,5845,1
4956,14858,1
4958,11002,1
4964,5684,1
4964,5659,1
4964,8399,1
4979,11002,1
4981,8399,1
4988,11867,1
4992,5843,1
4998,8449,1
5000,8399,1
5002,8453,1
5002,5836,1
5003,10772,1
5003,11497,1
5007,11497,1
5009,11497,1
5011,6801,1
5011,19443,-1
5015,9226,-1
5015,13988,1
5017,5684,1
5018,8469,1
5023,8447,1
5023,5755,1
5023,5845,1
5026,14241,1
5039,6455,1
5047,5840,1
5049,13988,1
5049,10700,1
5081,19351,1
5085,5659,1
5085,6956,1
5087,5684,1
5088,5684,1
5088,8465,1
5088,23769,1
5089,8467,1
5095,8399,1
5103,10700,1
5104,5832,1
5120,14217,1
5125,5832,1
5129,6310,1
5138,6511,1
5138,6955,1
5141,5832,1
5141,12188,1
5168,5684,1
5168,8412,1
5178,19443,1
5186,19443,1
5188,5684,1
5192,19443,1
5231,19518,1
5234,5684,1
5245,5684,1
5251,6201,1
5258,17999,1
5265,19443,1
5279,13775,-1
5286,5836,-1
5300,16246,1
5300,19443,1
5300,9787,1
5347,12189,1
5361,16246,1
5375,5836,-1
5389,12189,1
5399,6492,1
5400,5657,1
5400,8412,1
5400,19205,1
5400,5749,1
5400,9503,1
5400,6172,1
5400,5755,1
5400,19206,1
5400,8472,1
5400,9566,1
5400,5663,1
5400,5851,1
5400,6995,1
5400,5855,1
5400,6557,1
5400,9568,1
5400,6144,1
5400,19207,1
5400,19208,1
5400,5882,1
5400,5899,1
5400,5906,1
5400,5913,1
5400,9569,1
5400,11613,1
5400,7129,1
5400,5666,1
5400,19209,1
5400,6205,1
5400,7457,1
5400,7462,1
5400,5937,1
5400,7675,1
5400,8445,1
5400,19210,1
5400,7893,1
5400,6096,1
5400,9276,1
5400,10729,1
5400,8357,1
5400,19211,1
5400,11028,1
5400,11777,1
5400,19212,1
5400,5714,1
5400,14486,1
5400,18127,1
5400,14388,1
5400,6788,1
5400,9289,1
5400,11604,1
5400,19213,1
5400,14879,1
5400,6885,1
5400,19214,1
5400,19215,1
5400,19216,1
5400,11875,1
5400,6016,1
5400,10779,1
5400,18732,1
5400,9964,1
5400,11869,1
5400,11912,1
5400,12687,1
5400,19217,1
5400,19218,1
5400,8693,1
5400,9590,1
5400,12913,1
5400,13785,1
5400,19219,1
5400,11789,1
5400,19220,1
5400,13639,1
5400,19221,1
5400,19222,1
5400,19223,1
5400,18067,1
5400,11914,1
5400,6749,1
5400,11413,1
5400,8741,1
5400,19224,1
5400,14863,1
5400,19225,1
5400,11879,1
5400,19226,1
5400,18768,1
5400,19227,1
5400,6344,-1
5400,19228,1
5400,17587,1
5400,19229,1
5400,19230,1
5400,19231,1
5400,19232,1
5400,10923,1
5400,19233,1
5400,12947,1
5400,19234,1
5400,19235,1
5400,18777,1
5400,19236,1
5400,19237,1
5400,19238,1
5400,11799,1
5400,19239,1
5400,19240,1
5400,19241,1
5400,19242,1
5400,11062,1
5400,19243,1
5400,10355,1
5400,19244,1
5400,12280,1
5400,11806,1
5400,12964,1
5400,9879,1
5400,19245,1
5400,17480,1
5400,11892,1
5400,6607,1
5400,16508,1
5400,19246,1
5400,19247,1
5400,16820,1
5400,15194,1
5400,10723,1
5400,19248,1
5400,6275,1
5400,19249,1
5400,6071,1
5400,19250,1
5400,19251,1
5400,10752,1
5400,23969,1
5400,24389,1
5401,11420,1
5402,6953,-1
5403,15180,1
5404,5684,1
5404,5835,1
5404,9486,1
5408,15180,1
5409,6949,1
5412,5836,-1
5413,11002,1
5414,19443,-1
5414,23970,-1
5422,6455,-1
5528,5529,1
5530,5531,1
5533,9706,1
5533,19136,1
5533,6455,1
5535,5684,1
5535,8412,1
5535,6802,1
5536,9785,1
5543,6455,1
5543,12861,1
5545,6455,1
5551,10500,1
5555,9486,1
5560,8412,1
5560,11019,1
5560,14858,1
5560,17685,1
5561,5846,1
5566,15050,1
5571,16652,1
5574,19443,1
5591,5836,1
5610,16652,1
5610,6455,1
5634,16652,-1
5636,5637,1
5637,5638,1
5637,5639,-1
5637,5640,1
5641,5642,1
5643,5644,1
5644,5645,1
5644,5646,1
5644,5647,1
5648,5831,-1
5648,11430,-1
5648,14241,-1
5648,16316,-1
5648,13898,-1
5648,9785,-1
5656,5657,1
5656,5658,1
5657,5659,1
5657,5660,-1
5657,5661,-1
5657,5662,1
5657,5663,1
5657,5664,1
5657,5665,1
5657,5666,1
5657,5667,1
5657,5668,1
5657,5669,1
5657,5670,1
5657,5671,1
5657,5672,1
5657,5673,1
5657,21790,1
5659,6984,1
5659,5919,1
5659,6333,1
5659,8417,1
5659,8418,1
5659,8419,1
5659,8416,1
5659,6854,1
5659,6156,1
5660,5684,1
5660,10701,1
5660,24846,-1
5660,8515,-1
5660,11198,1
5660,25142,-1
5664,10508,1
5665,6510,1
5665,6955,1
5666,9785,-1
5666,22757,1
5667,9527,1
5667,5836,1
5667,6455,1
5668,15180,1
5668,11021,1
5674,5675,1
5675,5676,1
5675,10492,1
5675,5832,1
5677,5678,1
5677,5679,-1
5682,5683,1
5683,5684,1
5683,5685,1
5683,8008,1
5684,5830,1
5684,5831,1
5684,5832,1
5684,5833,1
5684,5834,1
5684,5835,1
5684,5836,1
5684,5837,1
5684,5838,1
5684,5839,1
5684,5840,1
5684,5841,1
5684,5842,1
5684,5843,1
5684,5844,1
5684,5845,1
5684,5846,1
5684,5847,1
5684,5848,1
5684,5849,1
5684,5850,1
5684,5851,1
5684,5852,1
5684,5853,1
5684,5854,1
5684,5855,1
5684,5856,1
5684,5857,1
5684,5858,1
5684,5859,1
5684,5860,1
5684,5861,1
5684,5862,1
5684,5863,1
5684,5864,1
5684,5865,1
5684,5866,1
5684,5867,1
5684,5868,1
5684,5869,1
5684,5870,1
5684,5871,1
5684,5872,1
5684,5873,1
5684,5874,1
5684,5875,1
5684,5876,1
5684,5877,1
5684,5878,1
5684,5879,1
5684,5880,1
5684,5881,1
5684,5882,1
5684,5883,1
5684,5884,1
5684,5885,1
5684,5886,1
5684,5887,1
5684,5888,1
5684,5889,1
5684,5890,1
5684,5891,1
5684,5892,1
5684,5893,1
5684,5894,1
5684,5895,1
5684,5896,1
5684,5897,1
5684,5898,1
5684,5899,1
5684,5900,1
5684,5901,1
5684,5902,1
5684,5903,1
5684,5904,1
5684,5905,1
5684,5906,1
5684,5907,1
5684,5908,1
5684,5909,1
5684,5910,1
5684,5911,1
5684,5912,1
5684,5913,1
5684,5914,1
5684,5915,1
5684,5916,1
5684,5917,1
5684,5918,1
5684,5919,1
5684,5920,1
5684,5921,1
5684,5922,1
5684,5923,1
5684,5924,1
5684,5925,1
5684,5926,1
5684,5927,1
5684,5928,1
5684,5929,1
5684,5930,1
5684,5931,1
5684,5932,1
5684,5933,1
5684,5934,1
5684,5935,1
5684,5936,1
5684,5937,1
5684,5938,1
5684,5939,1
5684,5940,1
5684,5941,1
5684,5942,1
5684,5943,1
5684,5944,1
5684,5945,1
5684,5946,1
5684,5947,1
5684,5948,1
5684,5949,1
5684,5950,1
5684,5951,1
5684,5952,1
5684,5953,1
5684,5954,1
5684,5955,1
5684,5956,1
5684,5957,1
5684,5958,1
5684,5959,1
5684,5960,1
5684,5961,1
5684,5962,1
5684,5963,1
5684,5964,1
5684,5965,1
5684,5966,1
5684,5967,1
5684,5968,1
5684,5686,1
5684,5969,1
5684,5687,1
5684,5970,1
5684,5971,1
5684,5972,1
5684,5973,1
5684,5974,1
5684,5975,1
5684,5976,1
5684,5977,1
5684,5978,1
5684,5979,1
5684,5980,1
5684,5981,1
5684,5982,1
5684,5983,1
5684,5984,1
5684,5985,1
5684,5986,1
5684,5987,1
5684,5988,1
5684,9188,1
5684,13564,1
5684,15120,1
5685,6446,1
5685,8008,1
5685,8013,1
5685,8014,1
5685,8015,1
5685,8016,1
5685,8017,1
5685,8018,-1
5685,8019,1
5685,8020,-1
5685,8021,1
5685,8022,1
5685,8023,1
5685,8024,1
5685,8025,1
5685,8026,1
5685,8027,1
5685,8028,1
5685,8029,1
5685,8030,1
5685,8031,1
5685,8032,1
5685,8033,1
5685,8034,1
5685,8035,1
5685,8036,1
5685,8037,-1
5685,8038,1
5685,8039,1
5685,8040,1
5685,8041,1
5685,8042,1
5685,8043,-1
5686,6894,1
5686,13988,1
5686,6961,1
5687,5840,1
5693,5694,1
5693,5695,1
5694,5695,1
5694,5696,1
5694,5697,1
5694,5700,1
5694,5704,1
5694,5701,1
5695,5697,1
5695,5705,1
5696,5805,1
5696,10693,1
5696,10694,-1
5698,6471,1
5698,6911,1
5698,6513,1
5698,7052,1
5698,5709,-1
5698,6328,1
5698,18065,1
5698,18066,1
5698,11575,-1
5698,6746,1
5698,18067,-1
5698,12021,1
5698,5961,1
5698,18068,-1
5698,18069,-1
5698,14829,-1
5698,18070,1
5698,17481,1
5698,18071,1
5698,9431,-1
5698,9434,1
5698,10821,-1
5698,11669,-1
5698,18072,-1
5698,18073,-1
5698,18074,1
5698,7963,-1
5698,10454,-1
5698,18075,-1
5698,14625,1
5698,12764,-1
5698,14107,1
5698,14108,1
5705,11000,1
5705,15180,1
5705,9486,1
5707,6903,1
5707,9364,1
5707,6322,1
5707,7029,-1
5707,5708,1
5707,5923,1
5707,11613,1
5707,6416,1
5707,6563,-1
5707,6008,1
5707,11614,1
5707,5718,-1
5707,11615,-1
5707,8606,1
5707,11616,1
5707,11617,-1
5707,5719,-1
5707,5721,-1
5707,10740,-1
5707,10653,1
5707,9391,-1
5707,11618,-1
5707,10746,-1
5707,6576,-1
5707,6339,1
5707,5816,-1
5707,11619,-1
5707,9311,-1
5707,11414,1
5707,6735,1
5707,6344,1
5707,11620,-1
5707,11621,-1
5707,9546,1
5707,11622,-1
5707,11623,-1
5707,11624,-1
5707,11625,-1
5707,11626,-1
5707,11627,-1
5707,10657,-1
5707,11628,-1
5707,11629,-1
5707,11630,-1
5707,11631,-1
5707,9237,-1
5707,9238,-1
5707,6357,-1
5707,11632,-1
5707,11633,1
5707,9239,-1
5707,11634,-1
5707,6360,-1
5707,11635,-1
5707,11636,-1
5707,6607,-1
5707,9626,-1
5707,11637,-1
5707,11638,-1
5707,11639,-1
5707,11640,-1
5707,11641,-1
5707,11642,-1
5707,9433,-1
5707,11643,-1
5707,11644,-1
5707,11645,-1
5707,11646,-1
5707,11647,-1
5707,11648,-1
5707,11649,-1
5707,5822,-1
5707,6619,-1
5707,11650,-1
5707,11651,-1
5707,11652,-1
5707,11653,-1
5707,11654,1
5707,11655,-1
5707,6622,-1
5707,11656,-1
5707,11657,-1
5707,11658,-1
5707,11659,-1
5707,11660,-1
5707,11661,-1
5707,11662,-1
5707,11663,-1
5707,11593,-1
5707,11664,-1
5707,7938,-1
5707,11665,-1
5707,11666,-1
5707,11667,-1
5707,11668,-1
5707,11669,-1
5707,11670,-1
5707,11671,-1
5707,11672,-1
5707,11673,-1
5707,11674,-1
5707,11675,-1
5707,11676,1
5707,10418,-1
5707,11677,-1
5707,11678,-1
5707,9929,-1
5707,11679,-1
5707,11680,-1
5707,11681,-1
5707,11682,-1
5707,11683,-1
5707,11684,-1
5707,11685,-1
5707,11686,-1
5707,11687,-1
5707,11688,-1
5707,11689,-1
5707,11690,-1
5707,11691,-1
5707,11692,-1
5707,6556,1
5708,15180,1
5708,6556,-1
5709,8412,1
5709,12189,1
5712,6911,1
5712,20019,1
5714,6802,1
5715,6883,1
5721,9710,1
5721,9785,-1
5724,19136,1
5724,19928,1
5724,15952,1
5724,14387,1
5724,17685,1
5725,6883,1
5731,22300,-1
5740,13676,1
5741,6960,-1
5749,6450,1
5749,5831,1
5749,6454,1
5749,6451,1
5749,11550,-1
5749,6900,1
5749,6904,1
5749,14347,-1
5749,11551,-1
5749,5835,-1
5749,24015,-1
5749,9566,1
5750,13676,1
5751,16616,-1
5751,16617,1
5751,16618,1
5752,5855,1
5752,11718,1
5752,7362,1
5752,16629,1
5752,9372,1
5752,17554,1
5752,5846,1
5752,6971,1
5753,5834,1
5753,6654,1
5753,6655,1
5753,6956,1
5753,10701,1
5753,6955,1
5753,6656,1
5753,14244,1
5753,6657,1
5753,8467,1
5753,6970,1
5753,14245,1
5753,14246,1
5753,8479,1
5753,6661,1
5753,6663,1
5753,5888,1
5753,5897,1
5753,8426,1
5753,8428,1
5753,6001,1
5753,11026,1
5753,20381,1
5753,6665,1
5753,20382,1
5753,7122,1
5753,20383,1
5753,20384,1
5753,6205,1
5753,6003,1
5753,8356,1
5753,20385,-1
5753,6715,-1
5753,14243,1
5753,5755,1
5754,6802,-1
5754,7437,1
5755,8449,1
5755,6956,1
5755,11430,1
5755,12189,1
5755,5845,1
5755,5848,1
5755,5854,1
5755,22425,1
5755,5903,1
5755,5917,1
5755,5918,1
5755,7072,1
5755,6482,1
5755,22426,1
5755,7107,1
5755,20381,1
5755,22427,1
5755,22428,1
5755,8429,1
5755,10251,1
5755,13989,1
5755,6668,1
5755,7594,1
5755,8440,1
5755,8441,1
5755,8514,1
5755,11610,1
5755,22429,1
5755,14464,1
5755,11410,1
5755,9193,1
5755,16868,1
5755,8595,1
5755,8606,1
5755,22430,1
5755,8618,1
5755,8627,1
5755,11573,1
5755,10525,1
5755,17533,1
5755,6227,1
5755,11198,1
5755,22431,1
5755,22432,1
5755,22433,1
5755,22434,1
5755,22435,1
5755,22436,1
5755,22437,1
5755,22438,1
5755,8716,1
5755,11436,1
5755,8405,1
5755,21769,1
5755,8416,1
5755,21175,1
5755,12762,1
5755,14700,1
5755,22439,1
5756,6469,1
5756,14111,1
5756,6949,1
5756,6783,1
5756,8431,1
5756,8445,1
5756,24391,1
5756,11781,1
5756,24392,-1
5756,15275,-1
5759,12659,1
5762,6172,1
5766,6961,1
5785,5832,1
5800,5801,1
5801,5802,1
5803,5804,-1
5804,5805,1
5804,5806,1
5804,5807,1
5804,5808,1
5804,5809,1
5804,5810,1
5804,5811,1
5804,5812,-1
5804,5813,1
5804,5814,1
5804,5815,1
5804,5816,1
5804,5817,1
5804,5818,1
5804,5819,1
5804,5820,1
5804,5821,1
5804,5822,1
5804,5823,1
5804,5824,1
5804,5825,1
5804,5826,1
5804,5827,1
5804,5828,1
5804,5829,-1
5804,15180,1
5804,19155,1
5804,13988,1
5806,5996,1
5806,15180,1
5806,11019,1
5806,19351,1
5807,9784,1
5807,11002,1
5808,13676,1
5809,11172,1
5811,11019,1
5813,6883,1
5814,11002,1
5815,12775,1
5816,11002,1
5816,6883,1
5816,17684,1
5817,11002,1
5823,9785,-1
5826,15180,1
5828,17345,1
5831,6450,1
5831,6452,-1
5831,6453,1
5831,5832,1
5832,11299,1
5832,6444,1
5832,10649,1
5832,11303,1
5832,8450,1
5832,6903,1
5832,6907,1
5832,10695,1
5832,11304,1
5832,6922,1
5832,11305,1
5832,11306,1
5832,6936,1
5832,6938,1
5832,11307,1
5832,11308,1
5832,11309,1
5832,6948,1
5832,11310,1
5832,11311,1
5832,11312,1
5832,11313,1
5832,11314,1
5832,5845,1
5832,11315,1
5832,11316,1
5832,11317,1
5832,11318,1
5832,11319,1
5832,6985,1
5832,11320,1
5832,11321,1
5832,11322,1
5832,11323,1
5832,6144,1
5832,7034,1
5832,11324,1
5832,5870,1
5832,5898,1
5832,5903,1
5832,5906,1
5832,5917,1
5832,7064,1
5832,6559,1
5832,11325,1
5832,7095,1
5832,7125,1
5832,11326,1
5832,7171,1
5832,7523,1
5832,7575,1
5832,7581,1
5832,7638,1
5832,7674,1
5832,7679,1
5832,7681,1
5832,7689,1
5832,7694,1
5832,7714,1
5832,7718,1
5832,7759,1
5832,7802,1
5832,11327,1
5832,8524,1
5832,11328,1
5832,11329,1
5832,5943,1
5832,10913,-1
5832,11330,1
5832,8578,1
5832,6672,1
5832,11331,1
5832,10544,-1
5832,6521,-1
5832,10545,1
5832,11332,1
5832,11333,1
5832,11334,1
5832,11335,1
5832,11336,1
5832,8680,1
5832,11337,1
5832,11338,1
5832,8700,1
5832,11339,1
5832,11340,1
5832,11341,-1
5832,11342,-1
5832,11343,1
5832,11344,1
5832,11345,1
5832,11346,1
5832,11347,1
5832,11348,1
5832,11349,1
5832,11350,1
5832,11351,1
5832,11352,1
5832,11353,1
5832,11354,1
5832,11355,1
5832,11356,1
5832,11357,1
5832,11358,1
5832,11359,1
5832,11360,1
5832,11361,1
5832,11362,1
5832,11363,1
5832,11364,1
5832,11365,1
5832,11366,1
5832,11367,1
5832,11368,1
5832,11369,1
5832,11370,1
5832,11371,1
5832,11372,1
5832,11373,1
5832,11374,1
5832,11375,1
5832,11376,1
5832,11377,1
5832,11378,1
5832,11379,1
5832,11380,-1
5832,11381,-1
5832,11382,1
5832,11383,1
5832,11384,1
5832,11385,1
5832,11386,1
5832,11387,1
5832,11388,1
5832,11389,1
5832,10946,1
5832,11390,1
5832,11391,1
5832,11392,1
5832,11393,1
5832,11394,1
5832,9051,1
5832,9053,1
5832,6675,1
5832,11395,1
5832,11396,1
5832,11397,1
5832,11398,1
5832,11399,1
5832,9344,1
5832,11400,1
5832,11401,1
5832,11402,1
5832,11403,1
5832,11404,1
5832,11405,1
5832,9226,1
5832,23733,1
5832,6658,1
5833,11492,1
5833,10271,1
5834,13930,1
5834,6910,1
5834,6961,1
5834,7040,1
5834,7044,-1
5834,6663,1
5834,7091,-1
5834,6668,1
5834,7475,-1
5834,8436,1
5834,5941,1
5834,11547,1
5834,13931,1
5834,13932,1
5834,13638,1
5834,9598,1
5834,11470,-1
5834,13933,1
5834,13934,1
5834,13935,1
5834,13936,1
5834,13937,-1
5834,13938,-1
5834,13939,-1
5834,13940,-1
5834,13941,-1
5834,13942,-1
5834,13943,1
5834,13944,1
5834,13945,1
5835,16619,-1
5835,6998,-1
5835,5928,-1
5835,11909,-1
5835,16628,-1
5835,6008,1
5835,16629,1
5835,16630,1
5835,16631,-1
5835,11519,-1
5835,10530,-1
5835,16632,-1
5835,16633,-1
5835,13573,1
5835,16634,-1
5835,9304,1
5835,12093,-1
5835,16635,-1
5835,6688,-1
5835,6689,-1
5835,6690,-1
5835,16636,-1
5835,16637,-1
5835,16638,-1
5835,16639,-1
5835,16640,-1
5835,15357,1
5835,16641,1
5835,16642,-1
5835,11736,-1
5835,16643,-1
5835,16644,1
5835,16645,-1
5835,6705,-1
5835,16646,-1
5835,14194,-1
5835,16647,-1
5835,16648,-1
5835,16855,-1
5835,6802,1
5836,6940,1
5836,5836,1
5836,11906,1
5836,16652,1
5836,6678,-1
5836,16714,1
5836,6561,-1
5836,7414,-1
5836,6190,-1
5836,8431,1
5836,8523,-1
5836,16715,-1
5836,16716,-1
5836,16717,-1
5836,16718,-1
5836,9383,1
5836,9982,-1
5836,14129,-1
5836,9736,-1
5836,13577,1
5836,16719,-1
5836,10569,-1
5836,11918,-1
5836,16720,-1
5836,16721,-1
5836,16722,1
5836,16723,-1
5836,9043,-1
5836,13072,-1
5836,7982,-1
5836,16724,-1
5836,16725,-1
5836,16726,-1
5836,16727,-1
5836,16728,-1
5836,16729,-1
5836,16730,-1
5836,16731,-1
5836,16732,-1
5836,16733,1
5836,16734,-1
5836,10761,-1
5836,16735,-1
5836,12465,-1
5836,16736,-1
5836,9477,1
5836,16737,-1
5836,16738,-1
5836,12545,-1
5836,16739,-1
5836,10166,1
5836,6455,1
5836,6801,1
5836,8470,1
5837,11694,1
5837,7646,1
5837,8576,1
5837,10776,1
5837,17434,1
5837,10777,1
5837,6224,1
5837,6239,1
5837,11524,1
5837,6752,1
5837,8387,1
5837,9547,1
5837,11633,1
5837,17435,1
5837,9248,-1
5837,17337,1
5837,17436,1
5837,17437,1
5837,17438,1
5837,17439,1
5837,17440,1
5837,14159,1
5839,10494,1
5839,14279,1
5839,5880,1
5839,6783,1
5839,7265,1
5839,6682,-1
5839,7902,1
5839,18827,1
5839,16894,1
5839,18828,1
5839,15305,1
5839,17769,1
5839,18829,1
5839,18164,-1
5839,18830,1
5839,6700,-1
5839,18831,1
5839,18832,1
5839,11226,-1
5839,18833,1
5839,18834,1
5839,18835,-1
5840,5844,1
5840,8352,1
5840,9364,1
5840,7772,1
5840,20038,1
5840,8402,1
5840,9722,1
5840,8633,1
5840,17562,1
5840,20039,1
5840,20040,1
5840,20041,1
5840,10905,1
5840,6535,1
5840,10679,1
5840,9074,1
5840,10680,1
5840,20042,1
5840,20043,1
5840,20044,1
5840,13197,1
5841,10700,1
5841,9191,1
5841,20180,1
5841,20181,1
5841,22757,1
5842,10700,1
5842,5849,1
5842,9211,1
5842,5961,1
5842,9426,1
5843,10700,1
5843,6321,1
5843,5998,1
5843,11613,1
5843,6783,1
5843,6145,1
5843,8538,-1
5843,21540,-1
5843,21541,1
5843,21024,1
5843,16964,1
5843,10752,-1
5843,21542,-1
5843,21543,-1
5843,21544,-1
5843,9053,1
5843,21545,1
5843,16244,-1
5843,21546,-1
5844,9711,1
5844,8399,1
5844,6961,1
5844,5923,1
5844,21611,-1
5844,15204,-1
5845,6495,1
5845,5882,1
5845,14451,1
5845,22641,1
5845,9939,1
5846,22769,1
5846,12738,1
5846,19347,1
5846,6969,1
5846,16559,1
5846,6993,1
5846,5853,1
5846,6659,1
5846,23183,1
5846,10703,1
5846,15236,1
5846,23184,1
5846,21303,1
5846,23185,1
5846,23186,1
5846,7100,1
5846,23187,1
5846,8504,1
5846,18757,1
5846,6001,1
5846,6664,1
5846,7119,1
5846,23188,1
5846,7354,1
5846,23189,1
5846,23190,1
5846,23191,1
5846,23192,1
5846,12573,1
5846,23193,1
5846,17661,1
5846,6341,1
5846,8364,1
5846,21158,1
5846,23194,1
5847,23768,1
5847,8643,1
5847,14423,1
5848,6658,1
5848,6663,1
5848,5948,1
5849,24321,-1
5849,13445,-1
5849,13830,-1
5849,24322,-1
5850,9486,1
5851,9567,1
5852,8412,1
5852,16246,1
5852,19134,1
5852,9486,1
5853,16246,1
5855,6446,1
5858,16316,1
5869,6802,1
5878,8421,1
5879,6949,-1
5882,9226,1
5897,6654,1
5901,6200,1
5901,6654,1
5901,6956,1
5901,6973,1
5912,13988,1
5913,8412,1
5917,6654,1
5917,16316,1
5919,15180,1
5920,6654,1
5920,6956,1
5920,14244,1
5920,6657,1
5921,8455,1
5921,8422,1
5922,6511,1
5923,15180,1
5923,16345,1
5923,20543,1
5925,11420,1
5931,11019,1
5931,16422,1
5932,19274,-1
5932,22757,1
5933,10260,-1
5933,12619,1
5933,10261,1
5933,8455,-1
5934,6802,1
5935,10700,1
5937,8447,1
5937,9567,1
5940,20952,1
5942,11867,1
5942,9567,1
5945,9710,1
5945,18081,1
5945,6976,1
5946,13988,1
5950,8380,1
5950,8454,1
5950,17684,1
5956,6412,1
5960,10701,1
5961,8447,1
5963,8412,1
5963,8454,1
5984,9226,-1
5989,16620,1
5989,14692,-1
5992,5993,-1
5995,5996,1
5996,5997,1
5996,5998,1
5996,5999,1
5996,6000,1
5996,6001,1
5996,6002,1
5996,6003,1
5996,6004,1
5996,6005,1
5996,6006,1
5996,6007,1
5996,6008,1
5996,6009,1
5996,6010,1
5996,6011,1
5996,6012,1
5996,6013,1
5996,6014,1
5996,6015,1
5996,6016,1
5996,6017,1
5996,6018,1
5996,6019,1
5996,6020,1
5996,6021,1
5996,6022,1
5996,6023,1
5996,6024,1
